id,name,folder,subfolder,type,timeSignature,bars,lengthBeats,noteCount,poolSize,maxNoteIndex,octaveDiff,velocityMean,velocitySd,nudgedFraction,nudgeMeanBeats,uuid
Cantando,Cantando,Performances,Espressivo,performances,4/4,1.0,4.0,22,8,7,-1,63.9,6.3,0.0,0,d68da574-15c6-4c39-8a45-6068f40fa7ca
Colla,Colla,Performances,Espressivo,performances,4/4,2.0,8.0,40,8,7,-2,77.2,31.9,0.2,0.00417,af39def2-1d85-4b1f-a9ff-e6a30cdb8cfd
Come,Come,Performances,Espressivo,performances,4/4,0.5,2.0,11,6,5,-2,53.5,11.8,0.0,0,69ea5456-19b5-4001-a5c3-947cd2e9d02f
Crescendo,Crescendo,Performances,Espressivo,performances,4/4,1.0,4.0,23,11,10,-2,79.3,9.3,0.609,0.02158,b482a1d1-0597-43a7-bd12-eb6506f5bd4c
Decrescendo,Decrescendo,Performances,Espressivo,performances,4/4,2.0,8.0,31,12,11,-2,92.6,18.1,0.0,0,73682187-31ca-4322-999e-d7165b1c6504
Feroce,Feroce,Performances,Espressivo,performances,4/4,0.5,2.0,17,9,8,-2,64.8,6.7,0.0,0,024e98a9-7701-48e0-9177-4591e1cd12d2
Forte,Forte,Performances,Espressivo,performances,4/4,1.0,4.0,23,9,8,-2,69.1,7.2,0.0,0,108c7736-3e64-4472-9c67-7a41fd8030a4
Inquieto,Inquieto,Performances,Espressivo,performances,4/4,1.0,4.0,24,8,7,-1,64.6,7.3,0.0,0,cab10a40-45ec-4730-93b1-3d2e4ff0b0b6
Loco,Loco,Performances,Espressivo,performances,4/4,2.0,8.0,32,11,10,-2,72.8,13.0,0.5,0.01875,0f889342-b985-484f-99ea-91d5a8818462
Lusigando,Lusigando,Performances,Espressivo,performances,4/4,1.0,4.0,16,7,6,-2,62,6.8,0.0,0,e2291ad9-4398-4f2b-9f2e-c327a46edb07
Mesto,Mesto,Performances,Espressivo,performances,4/4,2.0,8.0,20,7,6,-2,67.5,7.8,0.0,0,e845790c-37f3-41ab-84d8-4a0decd813b2
Nobilmente,Nobilmente,Performances,Espressivo,performances,4/4,2.0,8.0,80,9,8,-2,63.7,31.8,0.425,0.0375,29b3c8b0-6f71-4550-a4e2-169ae025984f
Precipitando,Precipitando,Performances,Espressivo,performances,4/4,1.0,4.0,17,13,12,-3,79.5,12.6,0.0,0,2585fb25-f366-43eb-8bc5-6ffce002d676
Seconda,Seconda,Performances,Espressivo,performances,4/4,4.0,16.0,142,9,8,-2,55.6,22.0,0.338,0.00226,5fce85de-e207-41e5-b16a-e693216af0ee
Slargando,Slargando,Performances,Espressivo,performances,4/4,1.0,4.0,11,11,10,-3,65.5,13.6,0.545,0.01076,22788440-0f02-4078-8780-211316a84bdb
Strepitoso,Strepitoso,Performances,Espressivo,performances,4/4,2.0,8.0,24,4,3,-1,82.9,35.8,0.0,0,a1512b1f-7fe3-4f91-9c49-750e83dc7423
Stringendo,Stringendo,Performances,Espressivo,performances,4/4,0.5,2.0,11,7,6,-2,45.9,8.7,0.0,0,2ef35ac5-ec5c-443d-8436-81f2f9cf37f5
Jazz-Movements-1,Jazz Movements 1,Performances,Jazz Movements,,4/4,4.0,16.0,52,6,5,-1,83.2,18.4,0.885,0.01907,88240103-39a1-4c32-a9a4-2c1e64051dad
Jazz-Movements-10,Jazz Movements 10,Performances,Jazz Movements,,4/4,2.0,8.0,20,7,6,-1,76.5,18.1,0.95,0.02039,ce7dda7a-b4ee-45e9-8f05-4cdb8002db64
Jazz-Movements-2,Jazz Movements 2,Performances,Jazz Movements,,4/4,2.0,8.0,25,6,5,-1,77.4,22.4,0.92,0.01404,5d82b967-9a69-4bf2-9d6d-16dfd8d194d5
Jazz-Movements-3,Jazz Movements 3,Performances,Jazz Movements,,4/4,2.0,8.0,18,5,4,-1,83.2,15.2,0.944,0.01458,213fd851-d3b9-406e-88f9-c756fe59a2a2
Jazz-Movements-4,Jazz Movements 4,Performances,Jazz Movements,,4/4,4.0,16.0,37,8,7,-1,81.9,28.3,0.892,0.01856,537c7a27-14c8-4acd-9fc9-70fd39c5db42
Jazz-Movements-5,Jazz Movements 5,Performances,Jazz Movements,,4/4,4.0,16.0,38,8,7,-1,88.7,17.7,0.868,0.01124,1502835a-072f-4a2d-b89d-a17399143a96
Jazz-Movements-6,Jazz Movements 6,Performances,Jazz Movements,,4/4,4.0,16.0,30,11,10,-1,75.4,15.3,0.933,0.02641,d6c0fef9-3778-44e7-a08e-91c6a28b9ccf
Jazz-Movements-7,Jazz Movements 7,Performances,Jazz Movements,,4/4,8.0,32.0,75,12,11,-1,74.8,21.1,0.88,0.02402,9dc4ab19-5fe0-47cf-a3dd-8bae17c84a0c
Jazz-Movements-8,Jazz Movements 8,Performances,Jazz Movements,,4/4,4.0,16.0,38,11,10,-1,72.7,20.2,0.737,0.00766,c126f250-3b64-4208-b2e4-eae2b57b54a0
Jazz-Movements-9,Jazz Movements 9,Performances,Jazz Movements,,4/4,2.0,8.0,19,7,6,-1,73.7,18.6,0.842,0.01719,80660a63-ecd8-4a13-9747-cc6879202bab
Jazz-Soft-1,Jazz Soft 1,Performances,Jazz Soft,,4/4,4.0,16.0,23,8,7,-1,69.2,8.8,0.826,0.01732,1e75462b-694b-4669-94c6-d271289451db
Jazz-Soft-10,Jazz Soft 10,Performances,Jazz Soft,,4/4,4.0,16.0,16,8,7,-1,66.9,21.9,0.875,0.01935,6f7d3481-f5b0-4ae0-bb65-4efea3d98797
Jazz-Soft-11,Jazz Soft 11,Performances,Jazz Soft,,4/4,4.0,16.0,22,6,5,-1,49.6,15.6,0.955,0.01627,59fcb63e-145c-403d-8f0e-930760dec250
Jazz-Soft-12,Jazz Soft 12,Performances,Jazz Soft,,4/4,4.0,16.0,21,7,6,-1,75.2,16.0,0.952,0.02333,22c8fbcc-8920-48f1-a4ca-ef06ad8ff388
Jazz-Soft-13,Jazz Soft 13,Performances,Jazz Soft,,4/4,4.0,16.0,17,7,6,-1,71.4,20.5,0.941,0.02109,e00e0420-cfdb-4889-80c5-ca47f5134ded
Jazz-Soft-14,Jazz Soft 14,Performances,Jazz Soft,,4/4,2.0,8.0,11,8,7,-1,76,13.6,0.909,0.01812,af78d234-0943-43b2-bb19-aa6fd08e00ce
Jazz-Soft-15,Jazz Soft 15,Performances,Jazz Soft,,4/4,4.0,16.0,24,8,7,-1,61.1,10.5,0.708,0.02353,b0f205f0-ecb9-433d-94f8-16990feace28
Jazz-Soft-16,Jazz Soft 16,Performances,Jazz Soft,,4/4,2.0,8.0,7,5,4,-1,69.6,9.1,0.857,0.02812,830e1fb3-d376-4f32-b946-b1dcba8a459a
Jazz-Soft-17,Jazz Soft 17,Performances,Jazz Soft,,4/4,2.0,8.0,9,6,5,-1,75,14.0,0.889,0.02995,0ede4e43-56f0-48e0-82f3-584e1e40b51a
Jazz-Soft-18,Jazz Soft 18,Performances,Jazz Soft,,4/4,4.0,16.0,31,6,5,-1,70.5,12.0,0.871,0.01759,8b3cf5ca-2f84-49ef-9f4a-fb8895548cd3
Jazz-Soft-19,Jazz Soft 19,Performances,Jazz Soft,,4/4,4.0,16.0,21,5,4,-1,74.9,10.5,0.571,0.00799,2850c0f8-b972-4b78-9e26-8299af0d3deb
Jazz-Soft-2,Jazz Soft 2,Performances,Jazz Soft,,4/4,4.0,16.0,29,5,4,-1,69,17.8,0.862,0.02533,ff8ac4c7-5cde-4965-a175-7bf0d3ad53d7
Jazz-Soft-20,Jazz Soft 20,Performances,Jazz Soft,,4/4,2.0,8.0,11,7,6,-1,76.5,16.1,0.727,0.02656,5c4d5bef-5fcf-41e0-91cc-f86c522ae8c9
Jazz-Soft-21,Jazz Soft 21,Performances,Jazz Soft,,4/4,4.0,16.0,36,6,5,-1,70.8,10.0,0.944,0.01893,d8e84d41-7b0d-434c-8241-8207f96bdebf
Jazz-Soft-22,Jazz Soft 22,Performances,Jazz Soft,,4/4,4.0,16.0,36,8,7,-1,68.9,14.4,0.889,0.01908,e3b98f78-3ee1-465c-929a-a11ca18ac4ef
Jazz-Soft-23,Jazz Soft 23,Performances,Jazz Soft,,4/4,2.0,8.0,15,10,9,-1,65.8,15.8,0.8,0.0191,80773ae1-be1c-4493-a92a-00d16f0ed98e
Jazz-Soft-24,Jazz Soft 24,Performances,Jazz Soft,,4/4,2.0,8.0,20,11,10,-1,72.3,8.2,0.7,0.01518,43880668-5d8a-4312-9700-3800d3da8378
Jazz-Soft-25,Jazz Soft 25,Performances,Jazz Soft,,4/4,2.0,8.0,22,10,9,-1,72.5,10.6,0.727,0.01914,4247a7b2-8112-4faf-8872-ce1a3c524ab5
Jazz-Soft-26,Jazz Soft 26,Performances,Jazz Soft,,4/4,2.0,8.0,17,5,4,-1,78,13.7,0.824,0.01042,b5722c15-8ae3-47e0-b157-8c21cde4ddca
Jazz-Soft-3,Jazz Soft 3,Performances,Jazz Soft,,4/4,2.0,8.0,9,6,5,-1,74.6,8.7,0.778,0.02679,38f3c1dc-0568-44bb-af2a-890a66dcc7f2
Jazz-Soft-4,Jazz Soft 4,Performances,Jazz Soft,,4/4,4.0,16.0,16,3,2,-1,67.4,23.5,0.875,0.01682,3448c93a-90d8-4abf-af8e-095b895c1707
Jazz-Soft-5,Jazz Soft 5,Performances,Jazz Soft,,4/4,2.0,8.0,6,6,5,-1,83.2,16.6,0.833,0.02792,500b5764-5393-4e91-b050-de122d2ecb34
Jazz-Soft-6,Jazz Soft 6,Performances,Jazz Soft,,4/4,2.0,8.0,11,7,6,-1,78.2,11.4,0.636,0.02113,be983177-0025-4ff4-b682-e2cf7fe5b154
Jazz-Soft-7,Jazz Soft 7,Performances,Jazz Soft,,4/4,2.0,8.0,16,4,3,-1,78,10.8,0.875,0.02054,8af7b5da-c9e2-4e6d-af2b-332a7811781a
Jazz-Soft-8,Jazz Soft 8,Performances,Jazz Soft,,4/4,4.0,16.0,22,4,3,-1,65,15.7,0.864,0.01316,7425a8d4-d740-4749-81ca-4d1c9d3a06d0
Jazz-Soft-9,Jazz Soft 9,Performances,Jazz Soft,,4/4,2.0,8.0,17,7,6,-1,68.3,18.2,0.824,0.02842,39c601b5-a41e-4143-93f9-c3aec3b3f31d
Jazz-Swing-Feel-1,Jazz Swing Feel 1,Performances,Jazz Swing Feel,,4/4,4.0,16.0,47,8,7,-1,73.3,23.8,0.787,0.02292,144c2cfa-e168-4343-ba03-a3a0a02bc9c2
Jazz-Swing-Feel-10,Jazz Swing Feel 10,Performances,Jazz Swing Feel,,4/4,2.0,8.0,26,9,8,-1,80.6,24.8,0.769,0.01958,1d4eeb66-04de-4978-87e8-a2fcc8ebe716
Jazz-Swing-Feel-11,Jazz Swing Feel 11,Performances,Jazz Swing Feel,,4/4,4.0,16.0,80,11,10,-1,74.8,22.1,0.988,0.02141,0eea2d6e-5c6d-4906-bfde-bb32486ca96f
Jazz-Swing-Feel-12,Jazz Swing Feel 12,Performances,Jazz Swing Feel,,4/4,2.0,8.0,26,8,7,-1,73.5,18.1,0.923,0.01554,b79a3a79-42cc-442b-b2e2-f51affbf033f
Jazz-Swing-Feel-13,Jazz Swing Feel 13,Performances,Jazz Swing Feel,,4/4,2.0,8.0,28,4,3,-1,82.7,10.6,0.964,0.01944,8064a1d1-1521-4331-b50e-799a244cc027
Jazz-Swing-Feel-14,Jazz Swing Feel 14,Performances,Jazz Swing Feel,,4/4,2.0,8.0,30,9,8,-1,76.2,12.7,0.933,0.01964,41602cd7-d39a-4732-8223-0d70bffad697
Jazz-Swing-Feel-2,Jazz Swing Feel 2,Performances,Jazz Swing Feel,,4/4,4.0,16.0,45,8,7,-1,77.9,19.6,0.911,0.02297,aa663c77-c3a1-4eb3-b6ef-62f452d43f8c
Jazz-Swing-Feel-3,Jazz Swing Feel 3,Performances,Jazz Swing Feel,,4/4,2.0,8.0,24,8,7,-1,84.5,18.5,0.833,0.0199,e99ed2d6-1259-4a6c-88b2-1ac7605aec58
Jazz-Swing-Feel-4,Jazz Swing Feel 4,Performances,Jazz Swing Feel,,4/4,2.0,8.0,28,4,3,-1,79.1,21.9,0.964,0.0125,42f6720e-0cb2-448b-ba62-bb09c6137842
Jazz-Swing-Feel-5,Jazz Swing Feel 5,Performances,Jazz Swing Feel,,4/4,2.0,8.0,22,11,10,-1,93.1,21.4,0.909,0.02323,7da69e58-4db3-4c9d-9bca-79889bbafa69
Jazz-Swing-Feel-6,Jazz Swing Feel 6,Performances,Jazz Swing Feel,,4/4,2.0,8.0,31,11,10,-1,80.2,16.7,0.871,0.01821,039c7bb8-0247-48a1-9ed2-244a1684dd0e
Jazz-Swing-Feel-7,Jazz Swing Feel 7,Performances,Jazz Swing Feel,,4/4,2.0,8.0,15,8,7,-1,71,12.8,0.867,0.01522,a2f9a483-f888-418c-bd47-58531b1ca129
Jazz-Swing-Feel-8,Jazz Swing Feel 8,Performances,Jazz Swing Feel,,4/4,2.0,8.0,28,7,6,-1,84.0,13.3,0.929,0.0153,b9f000df-d72a-4190-abe9-b9a69e71d980
Jazz-Swing-Feel-9,Jazz Swing Feel 9,Performances,Jazz Swing Feel,,4/4,2.0,8.0,24,4,3,-1,78.7,17.3,1.0,0.01719,c9659ac8-8271-4d8e-831e-d4e6f6d930ea
Allegrato,Allegrato,Performances,Moderato,performances,4/4,1.0,4.0,24,4,3,-1,66.2,8.4,0.0,0,4d0031ff-90f5-4e4c-884b-5dc8626d4718
Animato,Animato,Performances,Moderato,performances,4/4,1.0,4.0,23,6,5,-1,68.1,10.3,0.0,0,d72f4f63-3c92-45d0-9d32-934179a60a0c
Arioso,Arioso,Performances,Moderato,performances,4/4,1.0,4.0,16,6,5,-1,64.9,7.8,0.5,0.01042,93fc74f2-7b3a-4cbc-8689-fe9958053ed5
Bis,Bis,Performances,Moderato,performances,4/4,1.0,4.0,16,5,4,-1,74.2,9.1,0.0,0,f133828e-75ae-4195-8e79-a38f299cdcb6
Cantabile,Cantabile,Performances,Moderato,performances,4/4,2.0,8.0,30,6,5,-1,44.2,9.3,0.533,0.02083,91a69861-14c0-47e5-98f2-3b3930eb02f0
Doloroso,Doloroso,Performances,Moderato,performances,4/4,1.0,4.0,17,8,7,-1,63.5,8.0,0.0,0,81612540-82de-4cb8-bc21-8dacef39d872
Facile,Facile,Performances,Moderato,performances,4/4,0.5,2.0,12,7,6,-2,48.9,10.7,0.5,0.00868,2523cf83-efa1-4e95-8ae0-628ff169bad8
Flessibile,Flessibile,Performances,Moderato,performances,4/4,2.0,8.0,20,8,7,-2,71.1,13.8,0.0,0,195df72a-248c-4547-bd2e-72612eb31fc7
Largamante,Largamante,Performances,Moderato,performances,4/4,2.0,8.0,28,4,3,-1,63.1,29.4,1.0,0.00208,828d9c81-65af-43d9-9b57-c072a5420537
Legato,Legato,Performances,Moderato,performances,4/4,2.0,8.0,24,8,7,-2,67.9,8.7,0.0,0,39f63083-dc76-4abe-9415-42de97af797f
Liberamente,Liberamente,Performances,Moderato,performances,4/4,1.0,4.0,22,7,6,-1,62.7,6.7,0.0,0,baa456ff-4ed0-46ba-bcd2-5e2ce23cbb7d
Maestoso,Maestoso,Performances,Moderato,performances,4/4,0.5,2.0,9,6,5,-2,64.1,17.2,0.444,0.0026,23752d41-f91e-44c1-b59f-4edb11b93705
Meno,Meno,Performances,Moderato,performances,4/4,1.0,4.0,18,7,6,-1,62.4,5.2,0.0,0,5801ae74-6471-4fc9-b7c4-83c5aa31a030
Obbligato,Obbligato,Performances,Moderato,performances,4/4,0.5,2.0,10,7,6,-2,57.3,1.6,0.0,0,73e5f38c-f60a-4058-bc6a-12d2c08eff57
Pianissimo,Pianissimo,Performances,Moderato,performances,4/4,0.5,2.0,12,4,3,-1,50.5,10.9,0.5,0.00521,1f33b318-06b2-49a2-8e73-e7af1ff16d82
Rallentando,Rallentando,Performances,Moderato,performances,4/4,1.0,4.0,13,8,7,-2,67.7,6.8,0.0,0,f209bd91-417d-4619-ab87-042c7fc828a2
Rigoroso,Rigoroso,Performances,Moderato,performances,4/4,2.0,8.0,32,7,6,-2,57.5,32.1,0.969,0.01599,a20e07f0-52c2-4d02-8ee2-cc043afff975
Ritenuto,Ritenuto,Performances,Moderato,performances,4/4,2.0,8.0,28,4,3,-1,53.9,22.6,1.0,0.00208,5f84c170-f9a6-45ed-a0d6-7fd270ffdf6e
Segue,Segue,Performances,Moderato,performances,4/4,1.0,4.0,16,8,7,-2,64.8,8.6,0.5,0.01042,09a674ae-dd18-46cb-a841-e022514e5b8c
Subito,Subito,Performances,Moderato,performances,4/4,1.0,4.0,19,7,6,-2,68.2,12.7,0.0,0,74a37222-d696-45a5-b175-0098c9e58f36
Tanto,Tanto,Performances,Moderato,performances,4/4,2.0,8.0,40,7,6,-2,61.6,21.0,0.0,0,f241e58d-87a3-4773-811b-03ddf9daac94
Tranquillo,Tranquillo,Performances,Moderato,performances,4/4,1.0,4.0,16,6,5,-1,64.6,6.4,0.5,0.01042,1e375281-f1fb-4fea-b42a-0fbf546790f5
12-8-Performance-1,12/8 Performance 1,Performances,Other Time Signature,performances,12/8,2.0,12.0,70,5,4,-1,80,13.9,0.0,0,15b9f2b9-2ecc-4725-bd1f-42a28a78fbd4
12-8-Performance-10,12/8 Performance 10,Performances,Other Time Signature,performances,12/8,2.0,12.0,50,6,5,-1,76.2,1.4,0.0,0,0b201c68-b94e-45bd-b689-a98bad96a450
12-8-Performance-2,12/8 Performance 2,Performances,Other Time Signature,performances,12/8,2.0,12.0,57,6,5,-1,69.8,16.2,0.0,0,99dc67d5-cfd2-48db-883e-28c8aec3b41c
12-8-Performance-3,12/8 Performance 3,Performances,Other Time Signature,performances,12/8,2.0,12.0,26,4,3,-1,45.5,12.8,0.0,0,882a8e08-2cef-4aed-8470-f7168ead8d69
12-8-Performance-4,12/8 Performance 4,Performances,Other Time Signature,performances,12/8,2.0,12.0,48,7,6,-1,74.8,18.6,0.0,0,e1032a38-e418-4fbb-a47c-84f24aa604c8
12-8-Performance-5,12/8 Performance 5,Performances,Other Time Signature,performances,12/8,2.0,12.0,25,6,5,-1,64,0.0,0.0,0,735a7eab-2c11-4ddc-8307-ad60542f1b4b
12-8-Performance-6,12/8 Performance 6,Performances,Other Time Signature,performances,12/8,2.0,12.0,30,5,4,-1,90.1,6.4,0.833,0.0045,67bb1918-9cc3-4a02-9395-feba353aaccb
12-8-Performance-7,12/8 Performance 7,Performances,Other Time Signature,performances,12/8,2.0,12.0,80,8,7,-1,118.0,14.0,0.0,0,aad43c61-0f6e-4053-aba0-185e7cdfc9d2
12-8-Performance-8,12/8 Performance 8,Performances,Other Time Signature,performances,12/8,2.0,12.0,62,6,5,-1,106.0,13.7,0.129,0.00208,ab932340-4b4b-4912-80b6-e88551fa3e04
12-8-Performance-9,12/8 Performance 9,Performances,Other Time Signature,performances,12/8,2.0,12.0,48,6,5,-1,100.1,7.8,0.0,0,0bb9302f-2fa8-4bf0-8f79-bf730bf02710
5-4-Performance-1,5/4 Performance 1,Performances,Other Time Signature,performances,5/4,4.0,20.0,48,8,7,-1,79.9,4.9,0.688,0.00574,3dbba7db-ff28-43ea-9129-66688d28b1da
5-4-Performance-10,5/4 Performance 10,Performances,Other Time Signature,performances,5/4,4.0,20.0,46,7,6,-1,28.3,5.0,0.826,0.00548,e3c7693c-e140-42e4-b3f9-a212cfa2771f
5-4-Performance-2,5/4 Performance 2,Performances,Other Time Signature,performances,5/4,4.8,24.0,44,8,7,-1,79.6,5.6,0.773,0.0038,8f6627fe-262a-4e07-9014-ad269804c9a6
5-4-Performance-3,5/4 Performance 3,Performances,Other Time Signature,performances,5/4,4.8,24.0,46,9,8,-1,80.8,5.5,0.652,0.00583,e811b01d-e8c5-4ffa-bfcf-f8a1cd71a5da
5-4-Performance-4,5/4 Performance 4,Performances,Other Time Signature,performances,5/4,4.0,20.0,51,10,9,-2,79.5,5.0,0.765,0.0055,f5d05ddd-51c7-49fc-b9d1-8a3f98827ec7
5-4-Performance-5,5/4 Performance 5,Performances,Other Time Signature,performances,5/4,4.0,20.0,36,7,6,-1,78.6,4.9,0.722,0.00545,22b61aee-7ccf-43c2-a3a1-3ee76ad87c62
5-4-Performance-6,5/4 Performance 6,Performances,Other Time Signature,performances,5/4,4.0,20.0,48,8,7,-1,81,4.0,0.667,0.00495,186ecd4c-57d9-4f22-b217-123d4f51a366
5-4-Performance-7,5/4 Performance 7,Performances,Other Time Signature,performances,5/4,4.0,20.0,80,14,13,1,79.8,5.8,0.75,0.00521,a1384322-12cc-4bf8-a1e4-2b3ca67f04f6
5-4-Performance-8,5/4 Performance 8,Performances,Other Time Signature,performances,5/4,4.0,20.0,44,8,7,-1,80.6,5.7,0.773,0.00564,3e9cc86b-fbc1-43a0-b4b4-917fa5398833
5-4-Performance-9,5/4 Performance 9,Performances,Other Time Signature,performances,5/4,4.0,20.0,40,7,6,-1,40.5,9.6,0.55,0.00549,ba6670c6-1c57-4ed7-86b4-685a139d3da7
Triplet-Performance-1,Triplet Performance 1,Performances,Triplet Feel,performances,4/4,4.0,16.0,61,10,9,-2,79.2,15.7,0.0,0,1d99d495-e356-4380-861f-69c23ad2e6cb
Triplet-Performance-10,Triplet Performance 10,Performances,Triplet Feel,performances,4/4,4.0,16.0,44,10,9,-1,91.5,18.4,0.182,0.00417,4d3d78b5-411b-4c44-b207-7bd1bf2e64e6
Triplet-Performance-2,Triplet Performance 2,Performances,Triplet Feel,performances,4/4,4.0,16.0,52,8,7,-1,81.9,12.6,0.904,0.00634,f10d856c-57b7-451e-a8d6-49b3a3069716
Triplet-Performance-3,Triplet Performance 3,Performances,Triplet Feel,performances,4/4,2.0,8.0,37,6,5,-1,86.8,16.4,0.838,0.00591,b82515ff-5919-44e6-93c1-4a0896068547
Triplet-Performance-4,Triplet Performance 4,Performances,Triplet Feel,performances,4/4,4.0,16.0,32,8,7,-1,101.5,22.7,0.25,0.00417,0c543c56-7a6a-49fc-a9db-ef697bb2251b
Triplet-Performance-5,Triplet Performance 5,Performances,Triplet Feel,performances,4/4,2.0,8.0,33,7,6,-1,71.5,14.7,0.758,0.00567,24ac961d-5d2f-46c7-a1af-e5c28551434b
Triplet-Performance-6,Triplet Performance 6,Performances,Triplet Feel,performances,4/4,4.0,16.0,48,6,5,-1,98.3,21.9,0.375,0.00417,bb888514-f74d-4e2e-87fa-0ffafd0aaebc
Triplet-Performance-7,Triplet Performance 7,Performances,Triplet Feel,performances,4/4,4.0,16.0,40,8,7,-1,97.6,13.4,0.3,0.00417,b4384b09-345b-4a22-9636-cb06b023700b
Triplet-Performance-8,Triplet Performance 8,Performances,Triplet Feel,performances,4/4,4.0,16.0,35,7,6,-1,67.2,11.7,0.086,0.00417,2bcf5f2c-30d2-43bb-aafc-852a2a29112e
Triplet-Performance-9,Triplet Performance 9,Performances,Triplet Feel,performances,4/4,4.0,16.0,60,9,8,-1,90.9,17.3,0.0,0,b6372014-db33-4092-8cca-888bcfa59c0f
Uptempo-Swing-1,Uptempo Swing 1,Performances,Uptempo Swing,,4/4,4.0,16.0,29,8,7,-1,87.8,13.9,0.655,0.02149,96413da3-5128-4efc-a28a-73759a9e296b
Uptempo-Swing-10,Uptempo Swing 10,Performances,Uptempo Swing,,4/4,2.0,8.0,16,8,7,-1,76.8,14.6,0.812,0.01939,76677931-7f98-4d69-af1a-3106e24dd246
Uptempo-Swing-11,Uptempo Swing 11,Performances,Uptempo Swing,,4/4,4.0,16.0,39,11,10,-1,82.5,14.6,0.949,0.02866,75d70927-b684-4a22-ae5c-9e2e19c56cdd
Uptempo-Swing-12,Uptempo Swing 12,Performances,Uptempo Swing,,4/4,4.0,16.0,42,7,6,-1,80.4,9.0,0.857,0.00966,b5b819a8-cc15-4a72-8f55-1a2285e0fc34
Uptempo-Swing-13,Uptempo Swing 13,Performances,Uptempo Swing,,4/4,2.0,8.0,15,8,7,-1,78.1,6.1,0.933,0.03155,258d7217-63a7-4490-a8b2-5c4e3364e218
Uptempo-Swing-14,Uptempo Swing 14,Performances,Uptempo Swing,,4/4,4.0,16.0,43,9,8,-1,81.0,11.8,0.953,0.02434,ddf854a2-9221-4122-800a-84bb37374053
Uptempo-Swing-15,Uptempo Swing 15,Performances,Uptempo Swing,,4/4,4.0,16.0,49,13,12,-1,82.1,10.8,0.918,0.02116,92759425-4307-42ce-b612-52d36dae2091
Uptempo-Swing-16,Uptempo Swing 16,Performances,Uptempo Swing,,4/4,4.0,16.0,28,6,5,-1,76.7,10.8,0.964,0.02461,0d0eb963-6ae2-44a2-b72b-57dfac5e7b52
Uptempo-Swing-17,Uptempo Swing 17,Performances,Uptempo Swing,,4/4,4.0,16.0,40,10,9,-1,74.6,4.0,0.825,0.01496,be8c06ea-c50e-4671-aa92-637311438fae
Uptempo-Swing-18,Uptempo Swing 18,Performances,Uptempo Swing,,4/4,8.0,32.0,55,10,9,-1,79.8,27.6,0.945,0.02364,aa6dba3c-4e9b-4f48-9a25-04bca5c0e9a5
Uptempo-Swing-19,Uptempo Swing 19,Performances,Uptempo Swing,,4/4,4.0,16.0,35,9,8,-1,81.1,26.3,0.971,0.01587,ebb407e1-b5f3-43f1-81df-fb90ce3b961f
Uptempo-Swing-2,Uptempo Swing 2,Performances,Uptempo Swing,,4/4,4.0,16.0,39,8,7,-1,82.6,9.8,0.59,0.024,2dd90888-2ec1-4264-b309-f89bfa088bba
Uptempo-Swing-3,Uptempo Swing 3,Performances,Uptempo Swing,,4/4,2.0,8.0,19,8,7,-1,87.9,10.6,0.947,0.02326,cb72a864-4fed-4709-9144-7536f5d87fc9
Uptempo-Swing-4,Uptempo Swing 4,Performances,Uptempo Swing,,4/4,2.0,8.0,12,5,4,-1,82.8,10.4,0.75,0.01481,c2e79224-d55b-4df0-9eea-6f4b1c36dab0
Uptempo-Swing-5,Uptempo Swing 5,Performances,Uptempo Swing,,4/4,2.0,8.0,13,7,6,-1,80.7,12.9,0.923,0.02205,268dcd17-5b26-44da-bce5-6eadad3c8fa6
Uptempo-Swing-6,Uptempo Swing 6,Performances,Uptempo Swing,,4/4,4.0,16.0,40,9,8,-1,74.2,6.5,0.825,0.01951,b4481ac8-58e3-43f3-8d37-b9110de6c068
Uptempo-Swing-7,Uptempo Swing 7,Performances,Uptempo Swing,,4/4,8.0,32.0,113,9,8,-1,60.9,17.3,0.912,0.01794,f7e102bc-5731-4da1-9983-9cae16163b12
Uptempo-Swing-8,Uptempo Swing 8,Performances,Uptempo Swing,,4/4,2.0,8.0,14,8,7,-1,96.1,15.5,0.643,0.00949,1197774c-cf49-417d-a3d1-0b7bee512743
Uptempo-Swing-9,Uptempo Swing 9,Performances,Uptempo Swing,,4/4,4.0,16.0,40,11,10,-1,77.9,11.2,0.925,0.01745,86db9743-d82d-4fd4-a246-5908d4df2db4
Da-Capo,Da Capo,Performances,Vivace,performances,4/4,1.0,4.0,12,7,6,-2,79.3,24.5,0.5,0.00833,32820e1e-6508-4fcc-9e0d-691b65164b20
Deciso,Deciso,Performances,Vivace,performances,4/4,0.5,2.0,20,8,7,-2,63.5,5.5,0.0,0,f50ec0e5-dfe8-4471-a9d8-bf7d65c67664
Doppio,Doppio,Performances,Vivace,performances,4/4,4.0,16.0,64,10,9,-2,80.6,2.6,0.0,0,359d573c-5881-4ad5-8823-b6129e0c1e64
Energico,Energico,Performances,Vivace,performances,4/4,1.0,4.0,18,6,5,-2,69.9,7.8,0.0,0,9ea5ed10-5bb2-449b-938d-d5b2b9646fbe
Fortepiano,Fortepiano,Performances,Vivace,performances,4/4,1.0,4.0,20,11,10,-2,55.2,8.9,0.0,0,05afae39-d125-4686-8ff5-0c561137ea9d
Lunga,Lunga,Performances,Vivace,performances,4/4,2.0,8.0,44,5,4,-2,70.5,3.7,0.341,0.00903,72925800-1216-49a0-a00a-d31b41ab29bd
